radio,mcc,mnc,area,cid,lon,lat,range
UMTS,605,1,10002,65971,10.307235717773,36.890029907227,1000
UMTS,605,1,10001,7287409,10.136947631836,36.738967895508,1000
UMTS,605,1,10001,67116,10.142440795898,36.734848022461,1000
UMTS,605,1,10001,67346,10.190163,36.791496,1000
UMTS,605,1,10002,67146,10.330581665039,36.850204467773,1000
UMTS,605,1,10002,67228,10.327835083007999,36.855697631836,1000
UMTS,605,1,10002,66709,10.326461791992001,36.880416870117,1000
UMTS,605,1,10002,67142,10.293502807617001,36.896896362305,1000
UMTS,605,1,10002,67101,10.32096862793,36.874923706055,1000
UMTS,605,1,10002,67141,10.297279,36.892776,1000
UMTS,605,1,10002,67936,10.334701538086,36.858444213867,1000
UMTS,605,1,10002,67856,10.323715209961,36.880416870117,1000
UMTS,605,1,10002,67831,10.288009643555,36.859817504883,1000
UMTS,605,1,10002,67156,10.344027,36.870149,1000
UMTS,605,1,10002,67947,10.307235717773,36.866683959961,1000
UMTS,605,1,10002,67071,10.318222045898,36.857070922852,1000
UMTS,605,1,10002,67952,10.295568,36.864329,1000
UMTS,605,1,10002,67867,10.315475463867001,36.913375854492,1000
UMTS,605,1,10002,66757,10.322341918945,36.887283325195,1000
UMTS,605,1,10002,67126,10.330581665039,36.884536743164,1000
UMTS,605,1,10002,67151,10.304489135742001,36.881790161133,1000
UMTS,605,1,10002,67340,10.303115844727,36.862564086914,1000
UMTS,605,1,10002,68956,10.301742553711,36.888656616211,1000
UMTS,605,1,10002,72807,10.314102172852,36.859817504883,1000
UMTS,605,1,10002,68147,10.326461791992001,36.879043579102,1000
UMTS,605,1,10002,72866,10.32096862793,36.887283325195,1000
UMTS,605,1,10003,66936,10.286636352539,36.905136108398,1000
UMTS,605,1,10003,66939,10.286636352539,36.906509399414,1000
UMTS,605,1,10003,67009,10.29899597168,36.917495727539,1000
UMTS,605,1,10003,65980,10.257797241211,36.935348510742,1000
UMTS,605,1,10002,73444,10.31135559082,36.873550415039,1000
UMTS,605,1,10002,68140,10.329208374023,36.88591003418,1000
UMTS,605,1,10002,68137,10.327835083007999,36.88591003418,1000
UMTS,605,1,10002,68606,10.301742553711,36.865310668945,1000
UMTS,605,1,10002,67982,10.328659,36.88234,1000
UMTS,605,1,10002,67981,10.33332824707,36.880416870117,1000
UMTS,605,1,10002,73440,10.292129516602,36.899642944336,1000
UMTS,605,1,10002,74946,10.278396606445,36.88591003418,1000
UMTS,605,1,10002,72753,10.31135559082,36.869430541992,1000
UMTS,605,1,10003,66700,10.294876098632999,36.92024230957,1000
UMTS,605,1,10003,65666,10.307235717773,36.910629272461,1000
UMTS,605,1,10002,68260,10.292129516602,36.861190795898,1000
UMTS,605,1,10004,65762,10.259171,36.853638,1000
UMTS,605,1,10004,65739,10.285263061523,36.858444213867,1000
UMTS,605,1,10003,73096,10.17951965332,36.912002563477,1000
UMTS,605,1,10003,73708,10.242691040039,36.874923706055,1000
UMTS,605,1,10003,75257,10.261917114257999,36.881790161133,1000
UMTS,605,1,10004,65694,10.248184204102,36.807632446289,1000
UMTS,605,1,10003,69296,10.294876098632999,36.895523071289,1000
UMTS,605,1,10003,67520,10.24543762207,36.87629699707,1000
UMTS,605,1,10004,65747,10.271530151367001,36.85432434082,1000
UMTS,605,1,10003,7282390,10.226211547852,36.868057250977,1000
UMTS,605,1,10004,66888,10.305792,36.829056,1000
UMTS,605,1,10004,67330,10.278955,36.823297,3746
UMTS,605,1,10004,65998,10.304489135742001,36.814498901367,1000
UMTS,605,1,10004,67259,10.262309,36.848046,1000
UMTS,605,1,10004,66107,10.312728881836,36.836471557617,1000
UMTS,605,1,10004,66515,10.226211547852,36.846084594727,1000
UMTS,605,1,10004,66117,10.305862426757999,36.843338012695,1000
UMTS,605,1,10004,66102,10.307235717773,36.848831176758,1000
UMTS,605,1,10004,66856,10.274276733398,36.852951049805,1000
UMTS,605,1,10004,66106,10.312728881836,36.836471557617,1000
UMTS,605,1,10004,67388,10.263290405273,36.855697631836,1000
UMTS,605,1,10004,66108,10.309982299805,36.833724975586,1000
UMTS,605,1,10004,66120,10.305862426757999,36.843338012695,1000
UMTS,605,1,10004,67756,10.308609008789,36.822738647461,1000
UMTS,605,1,10004,66187,10.263290405273,36.848831176758,1000
UMTS,605,1,10004,68486,10.276337,36.852951,1000
UMTS,605,1,10005,65880,10.20149230957,36.765060424805,1000
UMTS,605,1,10005,66587,10.20149230957,36.756820678711,1000
UMTS,605,1,10004,73682,10.253677368164,36.866683959961,1000
UMTS,605,1,10005,65881,10.20149230957,36.756820678711,1000
UMTS,605,1,10004,7282374,10.222091674805,36.844711303711,1000
UMTS,605,1,10004,72787,10.318222,36.842651,1000
UMTS,605,1,10004,75957,10.270156860352,36.796646118164,1000
UMTS,605,1,10004,73439,10.231704711914,36.87629699707,1000
UMTS,605,1,10005,65885,10.198745727539,36.760940551758,1000
UMTS,605,1,10005,72717,10.187759399414,36.756820678711,1000
UMTS,605,1,10005,72156,10.209012,36.74737800000001,1000
UMTS,605,1,10005,67686,10.20149230957,36.767807006836,1000
UMTS,605,1,10005,66603,10.18913269043,36.762313842773,1000
UMTS,605,1,10005,76338,10.220718383789,36.729354858398,1000
UMTS,605,1,10005,76337,10.212936,36.750412,1000
UMTS,605,1,10005,75990,10.279769897461,36.787033081055,1000
UMTS,605,1,10005,76287,10.211792,36.744118,1000
UMTS,605,1,10005,76332,10.255095,36.763258,1000
UMTS,605,1,10005,76250,10.214719,36.763506,1136
UMTS,605,1,10005,75717,10.249557495117001,36.727981567383,1000
UMTS,605,1,10005,66599,10.18913269043,36.759567260742,1000
UMTS,605,1,10005,76291,10.206985473632999,36.737594604492,1000
UMTS,605,1,10005,67224,10.200119018555,36.773300170898,1000
UMTS,605,1,10005,75635,10.21110534668,36.762313842773,1000
UMTS,605,1,10005,75931,10.275650024414,36.791152954102,1000
UMTS,605,1,10005,75632,10.217971801757999,36.758193969727,1000
UMTS,605,1,10005,67220,10.215387,36.770116,1000
UMTS,605,1,10005,75992,10.274176,36.784699,1000
UMTS,605,1,10006,66209,10.234451293945,36.836471557617,1000
UMTS,605,1,10005,76342,10.206985473632999,36.738967895508,1000
UMTS,605,1,10005,77807,10.21896,36.756998,1000
UMTS,605,1,10006,66287,10.178754,36.803775,1000
UMTS,605,1,10005,77196,10.222092,36.770269,1000
UMTS,605,1,10005,77766,10.250244,36.763687,1000
UMTS,605,1,10005,141256,10.24543762207,36.727981567383,1000
UMTS,605,1,10005,76416,10.246811,36.758881,1000
UMTS,605,1,10006,66799,10.182266235352,36.814498901367,1000
UMTS,605,1,10006,67429,10.160293579102,36.804885864258,1000
UMTS,605,1,10006,67412,10.165786743164,36.811752319336,1000
UMTS,605,1,10006,72697,10.176773071289,36.81037902832,1000
UMTS,605,1,10006,67550,10.172653198242001,36.81037902832,1000
UMTS,605,1,10006,67551,10.173976,36.805676,1000
UMTS,605,1,10006,67362,10.213851928711,36.830978393555,1000
UMTS,605,1,10006,67206,10.175399780273,36.814498901367,1000
UMTS,605,1,10006,68110,10.186386108398,36.81999206543,1000
UMTS,605,1,10006,68115,10.185012817382999,36.817245483398,1000
UMTS,605,1,10006,66389,10.179664,36.805857,1000
UMTS,605,1,10011,7276506,10.127334594727,36.796646118164,1000
UMTS,605,1,10011,7275500,10.112228393555,36.78840637207,1000
UMTS,605,1,10011,7275481,10.10124206543,36.777420043945,1000
UMTS,605,1,10011,7275628,10.12001,36.783829,1000
UMTS,605,1,10011,7276309,10.120468139648,36.800765991211,1000
UMTS,605,1,10011,7275576,10.150680541992001,36.803512573242,1000
UMTS,605,1,10011,7287070,10.112228393555,36.802139282227,1000
UMTS,605,1,10011,7279066,10.153427124023,36.799392700195,1000
UMTS,605,1,10011,7275631,10.119094848632999,36.784286499023,1000
UMTS,605,1,10011,7287706,10.103988647461,36.800765991211,1000
UMTS,605,1,10011,7287181,10.112228393555,36.802139282227,1000
UMTS,605,1,10011,7276883,10.099868774414,36.780166625977,1000
UMTS,605,1,10011,7276880,10.124588012695,36.752700805664,1000
UMTS,605,1,10011,7287125,10.102615356445,36.800765991211,1000
UMTS,605,1,10012,7275701,10.216598510742001,36.843338012695,1000
UMTS,605,1,10012,7275727,10.220718383789,36.848831176758,1000
UMTS,605,1,10012,7282521,10.200119018555,36.847457885742,1000
UMTS,605,1,10012,7274836,10.19604,36.833038,1000
UMTS,605,1,10012,7274816,10.20149230957,36.830978393555,1000
UMTS,605,1,10012,7278236,10.191629,36.831649,1000
UMTS,605,1,10012,7276161,10.194625854492001,36.782913208008,1000
UMTS,605,1,10012,7275266,10.149307250977,36.828231811523,1000
UMTS,605,1,10012,7275508,10.202865600586,36.837844848633,1000
UMTS,605,1,10012,7282419,10.171738,36.83876,1000
UMTS,605,1,10012,7275699,10.212097,36.84845,1000
UMTS,605,1,10012,7275942,10.182079,36.848695,1000
UMTS,605,1,10013,141282,10.415725708007999,36.70051574707,1000
UMTS,605,1,10012,7283290,10.202865600586,36.844711303711,1000
UMTS,605,1,10012,7282950,10.18913269043,36.850204467773,1000
UMTS,605,1,10012,7283462,10.194625854492001,36.850204467773,1000
UMTS,605,1,10013,133944,10.172653198242001,36.765060424805,1000
UMTS,605,1,10012,7283088,10.198746,36.834183,1000
UMTS,605,1,10012,7282961,10.213852,36.845398,1000
UMTS,605,1,10013,141102,10.39924621582,36.703262329102,1000
UMTS,605,1,10013,141274,10.415725708007999,36.699142456055,1000
UMTS,605,1,10012,7283287,10.202865600586,36.844711303711,1000
UMTS,605,1,10012,7283162,10.173065,36.855698,1000
UMTS,605,1,10012,7284206,10.185012817382999,36.881790161133,1000
UMTS,605,1,10012,7283310,10.180892944336,36.846084594727,1000
UMTS,605,1,10012,7283457,10.200119018555,36.85432434082,1000
UMTS,605,1,10012,7282831,10.16777,36.836624,1000
UMTS,605,1,10013,141647,10.307235717773,36.745834350586,1000
UMTS,605,1,10013,141705,10.28938293457,36.707382202148,1000
UMTS,605,1,10013,141302,10.349807739257999,36.72248840332,1000
UMTS,605,1,10013,142362,10.359420776367001,36.721115112305,1000
UMTS,605,1,10013,141294,10.35530090332,36.721115112305,1000
UMTS,605,1,10013,141293,10.356958,36.720068,1000
UMTS,605,1,10013,142007,10.373153686523,36.711502075195,1000
UMTS,605,1,10013,141936,10.358047485352,36.718368530273,1000
UMTS,605,1,10013,142006,10.368606,36.71414,1000
UMTS,605,1,10013,141644,10.307235717773,36.747207641602,1000
UMTS,605,1,10013,141583,10.321655,36.733475,1000
UMTS,605,1,10013,141301,10.34294128418,36.726608276367,1000
UMTS,605,1,10013,141287,10.326461791992001,36.73210144043,1000
UMTS,605,1,10013,141445,10.305862426757999,36.741714477539,1000
UMTS,605,1,10013,141822,10.305862426757999,36.727981567383,1000
UMTS,605,1,10014,7282452,10.171279907227,36.848831176758,1000
UMTS,605,1,10014,7282762,10.169906616211,36.888656616211,1000
UMTS,605,1,10014,7282627,10.06965637207,36.972427368164,1000
UMTS,605,1,10014,7282850,10.161666870117001,36.852951049805,1000
UMTS,605,1,10013,143458,10.349807739257999,36.723861694336,1000
UMTS,605,1,10014,7282241,10.168533325195,36.866683959961,1000
UMTS,605,1,10014,7282340,10.121841430664,36.830978393555,1000
UMTS,605,1,10014,7282849,10.14518737793,36.852951049805,1000
UMTS,605,1,10014,7282088,10.125961303711,36.894149780273,1000
UMTS,605,1,10014,7282029,10.116348266602,36.847457885742,1000
UMTS,605,1,10014,7282491,10.172653198242001,36.86393737793,1000
UMTS,605,1,10014,7282347,10.165786743164,36.857070922852,1000
UMTS,605,1,10014,7282416,10.087509155273,36.799392700195,1000
UMTS,605,1,10014,7283156,10.109481811523,36.850204467773,1000
UMTS,605,1,10014,7284398,10.18913269043,36.873550415039,1000
UMTS,605,1,10014,7283276,10.17128,36.846771,1000
UMTS,605,1,10015,7287286,9.9762725830078,36.715621948242,1000
UMTS,605,1,10014,7283646,10.054550170898,36.96418762207,1000
UMTS,605,1,10014,7283252,10.161666870117001,36.890029907227,1000
UMTS,605,1,10014,7284118,10.04768371582,36.910629272461,1000
UMTS,605,1,10015,7287051,10.078887,36.793197,3306
UMTS,605,1,10015,7287239,9.978333,36.716309,1000
UMTS,605,1,10015,12632,10.088882446289,36.792526245117,1000
UMTS,605,1,10014,7283111,10.161666870117001,36.858444213867,1000
UMTS,605,1,10015,7287049,10.029523,36.842026,1031
UMTS,605,1,10015,7287263,9.9831390380859,36.835098266602,1000
UMTS,605,1,10016,7282039,10.152053833007999,36.891403198242,1000
UMTS,605,1,10015,7287377,9.9831390380859,36.833724975586,1000
UMTS,605,1,10016,7282112,10.202865600586,36.858444213867,1000
UMTS,605,1,10015,7287360,10.03532409668,36.745834350586,1000
UMTS,605,1,10016,67972,10.226211547852,36.868057250977,1000
UMTS,605,1,10016,7282111,10.20149230957,36.859817504883,1000
UMTS,605,1,10015,7287466,9.9570465087891,36.828231811523,1000
UMTS,605,1,10015,7287492,9.9158477783203,36.817245483398,1000
UMTS,605,1,10016,7282532,10.168533325195,36.88591003418,1000
UMTS,605,1,10015,7287596,9.9570465087891,36.828231811523,1000
UMTS,605,1,10016,7282766,10.174026489257999,36.888656616211,1000
UMTS,605,1,10015,7287374,10.042190551757999,36.802139282227,1000
UMTS,605,1,10001,66862,10.162268,36.7991,1000
UMTS,605,1,10001,66948,10.182266235352,36.799392700195,1000
UMTS,605,1,10001,65734,10.18913269043,36.796646118164,1000
UMTS,605,1,10001,65708,10.169906616211,36.785659790039,1000
UMTS,605,1,7719,7282426,10.153427124023,36.843338012695,1000
UMTS,605,1,10001,65712,10.165786743164,36.789779663086,1000
UMTS,605,1,10001,66330,10.182266235352,36.778793334961,1000
UMTS,605,1,10001,66858,10.163727,36.795959,1000
UMTS,605,1,10001,66430,10.185171,36.791404,1000
UMTS,605,1,10001,65709,10.16716003418,36.78840637207,1000
UMTS,605,1,10001,67376,10.180892944336,36.802139282227,1000
UMTS,605,1,10002,66258,10.308609008789,36.859817504883,1000
UMTS,605,1,10001,67691,10.146560668945,36.733474731445,1000
UMTS,605,1,10001,67276,10.183639526367001,36.77604675293,1000
UMTS,605,1,10001,67369,10.180892944336,36.802139282227,1000
UMTS,605,1,10002,65966,10.303115844727,36.891403198242,1000
UMTS,605,1,10001,67222,10.197372,36.780167,1000
UMTS,605,1,10002,66438,10.33332824707,36.86393737793,1000
UMTS,605,1,10002,65678,10.331039,36.883163,1000
UMTS,605,1,10002,66144,10.331497,36.848831,1000
UMTS,605,1,10002,66138,10.326004,36.848831,1000
UMTS,605,1,10002,67070,10.323715209961,36.857070922852,1000
UMTS,605,1,10002,66816,10.305862426757999,36.880416870117,1000
UMTS,605,1,10002,67120,10.326461791992001,36.88591003418,1000
UMTS,605,1,10002,67227,10.33332824707,36.857070922852,1000
UMTS,605,1,10002,67100,10.318222045898,36.887283325195,1000
UMTS,605,1,10002,67152,10.299454,36.888657,1000
UMTS,605,1,10002,67337,10.304489135742001,36.862564086914,1000
UMTS,605,1,10002,67118,10.309982299805,36.87629699707,1000
UMTS,605,1,10002,67072,10.314102172852,36.859817504883,1000
UMTS,605,1,10002,66442,10.338821411132999,36.870803833008,1000
UMTS,605,1,10002,67166,10.336074829102,36.862564086914,1000
UMTS,605,1,10002,66497,10.285263061523,36.869430541992,1000
UMTS,605,1,10002,67830,10.290756225586,36.870803833008,1000
UMTS,605,1,10002,67095,10.325088500977,36.873550415039,1000
UMTS,605,1,10002,67868,10.314102172852,36.914749145508,1000
UMTS,605,1,10002,66819,10.34477,36.869855,1000
UMTS,605,1,10002,67122,10.282516479492001,36.857070922852,1000
UMTS,605,1,10002,67827,10.288009643555,36.868057250977,1000
UMTS,605,1,10002,72810,10.315475463867001,36.861190795898,1000
UMTS,605,1,10002,68150,10.325088500977,36.877670288086,1000
UMTS,605,1,10003,65969,10.305862426757999,36.902389526367,1000
UMTS,605,1,10002,67977,10.334701538086,36.879043579102,1000
UMTS,605,1,10003,67019,10.268783569336,36.928482055664,1000
UMTS,605,1,10002,68966,10.303459,36.87973,1000
UMTS,605,1,10003,67020,10.281143188477,36.92024230957,1000
UMTS,605,1,10003,67508,10.263290405273,36.868057250977,1000
UMTS,605,1,10003,67871,10.309296,36.915436,1000
UMTS,605,1,10003,67967,10.294876098632999,36.895523071289,1000
UMTS,605,1,10003,68906,10.312728881836,36.902389526367,1000
UMTS,605,1,10003,73938,10.075149536132999,37.134475708008,1000
UMTS,605,1,10004,65740,10.286636352539,36.858444213867,1000
UMTS,605,1,10003,73678,10.263290405273,36.870803833008,1000
UMTS,605,1,10004,65737,10.288009643555,36.859817504883,1000
UMTS,605,1,10003,7282387,10.226211547852,36.868057250977,1000
UMTS,605,1,10003,74009,10.193252563477,36.883163452148,1000
UMTS,605,1,10004,65752,10.266036987305,36.85432434082,1000
UMTS,605,1,10004,65760,10.274256,36.846964,2146
UMTS,605,1,10003,73419,10.231704711914,36.870803833008,1000
UMTS,605,1,10003,73117,10.197372436523,36.955947875977,1000
UMTS,605,1,10004,66191,10.285263061523,36.817245483398,1000
UMTS,605,1,10004,66891,10.300648,36.83312700000001,1028
UMTS,605,1,10004,67077,10.323257,36.851578,1000
UMTS,605,1,10004,66086,10.312728881836,36.844711303711,1000
UMTS,605,1,10004,65997,10.3087,36.819907,1000
UMTS,605,1,10004,67580,10.304489135742001,36.829605102539,1000
UMTS,605,1,10004,67497,10.256423950195,36.855697631836,1000
UMTS,605,1,10004,67261,10.262741,36.844986,1000
UMTS,605,1,10004,67306,10.271530151367001,36.874923706055,1000
UMTS,605,1,10004,66002,10.299683,36.819992,1000
UMTS,605,1,10004,66514,10.258484,36.851578,1000
UMTS,605,1,10004,66506,10.257797241211,36.852951049805,1000
UMTS,605,1,10004,67632,10.252304077148,36.86393737793,1000
UMTS,605,1,10004,66091,10.312728881836,36.844711303711,1000
UMTS,605,1,10004,66190,10.253677368164,36.844711303711,1000
UMTS,605,1,10004,66118,10.305862426757999,36.840591430664,1000
UMTS,605,1,10004,67258,10.261917,36.843338,1000
UMTS,605,1,10004,67800,10.270157,36.845741,1000
UMTS,605,1,10004,69356,10.299784,36.836174,1000
UMTS,605,1,10005,65870,10.197372436523,36.767807006836,1000
UMTS,605,1,10005,65872,10.194625854492001,36.769180297852,1000
UMTS,605,1,10004,72817,10.270615,36.857529,1000
UMTS,605,1,10004,7282113,10.22346496582,36.850204467773,1000
UMTS,605,1,10004,75619,10.263290405273,36.79801940918,1000
UMTS,605,1,10004,76199,10.244064331055,36.806259155273,1000
UMTS,605,1,10004,67809,10.280848,36.849287,1000
UMTS,605,1,10004,72837,10.270156860352,36.874923706055,1000
UMTS,605,1,10004,72790,10.319595336914,36.846084594727,1000
UMTS,605,1,10005,65871,10.197372436523,36.765060424805,1000
UMTS,605,1,10005,65877,10.204238891602,36.765060424805,1000
UMTS,605,1,10004,68736,10.26741027832,36.857070922852,1000
UMTS,605,1,10004,69146,10.257797,36.847,1000
UMTS,605,1,10004,67858,10.214407,36.801369,1000
UMTS,605,1,10004,67798,10.272446,36.843338,1000
UMTS,605,1,10004,7275698,10.219345092773,36.846084594727,1000
UMTS,605,1,10004,67797,10.27359,36.847458,1000
UMTS,605,1,10005,75730,10.232144,36.741894,1000
UMTS,605,1,10005,68136,10.193252563477,36.758193969727,1000
UMTS,605,1,10005,75928,10.274276733398,36.787033081055,1000
UMTS,605,1,10005,68326,10.187759,36.753387,1000
UMTS,605,1,10005,68996,10.197372436523,36.760940551758,1000
UMTS,605,1,10005,67641,10.185012817382999,36.749954223633,1000
UMTS,605,1,10005,66600,10.20149230957,36.756820678711,1000
UMTS,605,1,10005,67219,10.194626,36.784287,1000
UMTS,605,1,10005,75637,10.230331,36.743088,1000
UMTS,605,1,10005,75641,10.22346496582,36.740341186523,1000
UMTS,605,1,10005,66590,10.20149230957,36.755447387695,1000
UMTS,605,1,10005,75989,10.252304077148,36.807632446289,1000
UMTS,605,1,10005,75850,10.219345092773,36.770553588867,1000
UMTS,605,1,10005,76202,10.271530151367001,36.774673461914,1000
UMTS,605,1,10005,66601,10.193252563477,36.758193969727,1000
UMTS,605,1,10005,87466,10.211235,36.745043,1000
UMTS,605,1,10005,77776,10.209736,36.767809,2508
UMTS,605,1,10006,66219,10.178146362305,36.818618774414,1000
UMTS,605,1,10006,66208,10.237197875977,36.83235168457,1000
UMTS,605,1,10006,66206,10.15754699707,36.804885864258,1000
UMTS,605,1,10006,65806,10.174026489257999,36.813125610352,1000
UMTS,605,1,10005,76341,10.226211547852,36.726608276367,1000
UMTS,605,1,10006,66224,10.180892944336,36.817245483398,1000
UMTS,605,1,10005,141373,10.235824584961,36.730728149414,1000
UMTS,605,1,10006,69136,10.178146362305,36.807632446289,1000
UMTS,605,1,10006,66402,10.237197875977,36.836471557617,1000
UMTS,605,1,10006,66766,10.192566,36.819305,1000
